id,category,link
776,ISSUE,https://github.com/askrella/whatsapp-chatgpt/issues/121
777,ISSUE,https://github.com/dailydotdev/docs/issues/175
779,ISSUE,https://github.com/louis030195/obsidian-ava/issues/58
780,ISSUE,https://github.com/ytdl-org/youtube-dl/issues/31758
781,ISSUE,https://github.com/memochou1993/gpt-ai-assistant/issues/186
782,ISSUE,https://github.com/onysakura/news-daily/issues/2768
783,ISSUE,https://github.com/gencay/vscode-chatgpt/issues/186
784,ISSUE,https://github.com/kiranvshah/chatgpt-helper/issues/32
785,ISSUE,https://github.com/transitive-bullshit/chatgpt-api/issues/437
786,ISSUE,https://github.com/felixbade/assistant/issues/43
787,ISSUE,https://github.com/j178/chatgpt/issues/10
788,ISSUE,https://github.com/beyondcode/chatgpt-clone/issues/1
789,ISSUE,https://github.com/facebookresearch/llama/issues/130
790,ISSUE,https://github.com/youngle316/chatgpt-nextjs/issues/24
791,ISSUE,https://github.com/karfly/chatgpt_telegram_bot/issues/87
792,ISSUE,https://github.com/waylaidwanderer/node-chatgpt-api/issues/160
793,ISSUE,https://github.com/dmkoelle/jfugue/issues/12
795,ISSUE,https://github.com/gencay/vscode-chatgpt/issues/194
797,ISSUE,https://github.com/onysakura/news-daily/issues/2776
798,ISSUE,https://github.com/deepset-ai/haystack/issues/4344
799,ISSUE,https://github.com/shapehq/slack-chatgpt/issues/5
801,ISSUE,https://github.com/n3d1117/chatgpt-telegram-bot/issues/44
802,ISSUE,https://github.com/briansunter/logseq-plugin-gpt3-openai/issues/90
803,ISSUE,https://github.com/wong2/chatgpt-google-extension/issues/308
804,ISSUE,https://github.com/pionxzh/chatgpt-exporter/issues/68
805,ISSUE,https://github.com/onysakura/news-daily/issues/2780
806,ISSUE,https://github.com/karfly/chatgpt_telegram_bot/issues/97
807,ISSUE,https://github.com/eunomia-bpf/bpf-developer-tutorial/issues/10
808,ISSUE,https://github.com/pengzhile/pandora/issues/51
809,ISSUE,https://github.com/ferdium/ferdium-app/issues/1043
810,ISSUE,https://github.com/unsafecoerce/chatgpt-action/issues/33
811,ISSUE,https://github.com/eunomia-bpf/chatrepo/issues/6
814,ISSUE,https://github.com/nonebot/nonebot2/issues/1784
817,ISSUE,https://github.com/wunderwuzzi23/yolo-ai-cmdbot/issues/10
818,ISSUE,https://github.com/onysakura/news-daily/issues/2788
819,ISSUE,https://github.com/wong2/chatgpt-google-extension/issues/316
821,ISSUE,https://github.com/heypoom/spending-visualizer/issues/19
822,ISSUE,https://github.com/tauri-apps/tauri-discord-bot/issues/109
823,ISSUE,https://github.com/onysakura/news-daily/issues/2792
824,ISSUE,https://github.com/prompt-engineering/click-prompt/issues/100
825,ISSUE,https://github.com/prompt-engineering/click-prompt/issues/101
826,ISSUE,https://github.com/openai/openai-cookbook/issues/210
827,ISSUE,https://github.com/microsoft/vscode/issues/176856
828,ISSUE,https://github.com/bramses/chatgpt-md/issues/7
829,ISSUE,https://github.com/onysakura/news-daily/issues/2796
831,ISSUE,https://github.com/kholmogorov27/chevron/issues/7
832,ISSUE,https://github.com/vercel/next.js/issues/47043
833,ISSUE,https://github.com/shobrook/adrenaline/issues/27
834,ISSUE,https://github.com/onysakura/news-daily/issues/2800
835,ISSUE,https://github.com/gencay/vscode-chatgpt/issues/215
836,ISSUE,https://github.com/bramses/chatgpt-md/issues/14
838,ISSUE,https://github.com/onysakura/news-daily/issues/2804
839,ISSUE,https://github.com/openai/openai-python/issues/305
840,ISSUE,https://github.com/open-mmlab/mmdetection/issues/9942
841,ISSUE,https://github.com/yamankatby/firebase-extensions/issues/55
842,ISSUE,https://github.com/gencay/vscode-chatgpt/issues/219
843,ISSUE,https://github.com/onysakura/news-daily/issues/2808
844,ISSUE,https://github.com/qunash/chatgpt-advanced/issues/108
846,ISSUE,https://github.com/cursey/ue4genny/issues/15
847,ISSUE,https://github.com/windingwind/zotero-pdf-translate/issues/395
849,ISSUE,https://github.com/rear/rear/issues/2957
851,ISSUE,https://github.com/onysakura/news-daily/issues/2812
852,ISSUE,https://github.com/kellpossible/cargo-i18n/issues/105
853,ISSUE,https://github.com/askrella/whatsapp-chatgpt/issues/149
854,ISSUE,https://github.com/prompt-engineering/click-prompt/issues/117
855,ISSUE,https://github.com/openai/openai-cookbook/issues/232
856,ISSUE,https://github.com/lss233/chatgpt-mirai-qq-bot/issues/383
857,ISSUE,https://github.com/sagemathinc/cocalc/issues/6554
858,ISSUE,https://github.com/onysakura/news-daily/issues/2815
859,ISSUE,https://github.com/mmabrouk/chatgpt-wrapper/issues/231
860,ISSUE,https://github.com/csteinmetz1/pyloudnorm/issues/53
861,ISSUE,https://github.com/fengyuli-dev/multimedia-gpt/issues/2
863,ISSUE,https://github.com/prosyslab-classroom/cs348-information-security/issues/231
864,ISSUE,https://github.com/davila7/code-gpt-docs/issues/71
865,ISSUE,https://github.com/wong2/chatgpt-google-extension/issues/339
866,ISSUE,https://github.com/yihong0618/bilingual_book_maker/issues/187
867,ISSUE,https://github.com/gencay/vscode-chatgpt/issues/239
868,ISSUE,https://github.com/asrul10/linux-command-gpt/issues/5
869,ISSUE,https://github.com/onysakura/news-daily/issues/2823
870,ISSUE,https://github.com/mmabrouk/chatgpt-wrapper/issues/239
871,ISSUE,https://github.com/onysakura/news-daily/issues/2827
872,ISSUE,https://github.com/knrd1/chatgpt/issues/1
873,ISSUE,https://github.com/jarylc/cf-workers-chatgpt-telegram-bot/issues/3
874,ISSUE,https://github.com/juanrgon/chatgpt-cli/issues/1
876,ISSUE,https://github.com/anasfik/openai/issues/21
877,ISSUE,https://github.com/onysakura/news-daily/issues/2831
878,ISSUE,https://github.com/intelops/compage/issues/94
879,ISSUE,https://github.com/rs/zerolog/issues/530
881,ISSUE,https://github.com/sonnylazuardi/chat-ai-desktop/issues/40
882,ISSUE,https://github.com/botpress/botpress/issues/12549
883,ISSUE,https://github.com/antimatter15/alpaca.cpp/issues/110
885,ISSUE,https://github.com/onysakura/news-daily/issues/2835
887,ISSUE,https://github.com/eggjs/egg/issues/5161
888,ISSUE,https://github.com/jack482653/openai-slack-bot/issues/7
890,ISSUE,https://github.com/bramses/chatgpt-md/issues/27
891,ISSUE,https://github.com/chathub-dev/chathub/issues/147
892,ISSUE,https://github.com/wong2/chatgpt-google-extension/issues/354
893,ISSUE,https://github.com/onysakura/news-daily/issues/2839
894,ISSUE,https://github.com/onysakura/news-daily/issues/2843
896,ISSUE,https://github.com/openai/openai-cookbook/issues/275
897,ISSUE,https://github.com/waylaidwanderer/node-chatgpt-api/issues/234
898,ISSUE,https://github.com/openai/chatgpt-retrieval-plugin/issues/28
900,ISSUE,https://github.com/hallatore/stable-diffusion-webui-chatgpt-utilities/issues/6
901,ISSUE,https://github.com/pokt-network/pocket/issues/619
902,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/598
903,ISSUE,https://github.com/sashabaranov/go-openai/issues/198
905,ISSUE,https://github.com/tom-doerr/vim_codex/issues/22
906,ISSUE,https://github.com/onysakura/news-daily/issues/2851
908,ISSUE,https://github.com/brianpetro/obsidian-smart-connections/issues/99
909,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/616
910,ISSUE,https://github.com/debanjandhar12/logseq-chatgpt-plugin/issues/4
912,ISSUE,https://github.com/rodrigorc/raze/issues/2
915,ISSUE,https://github.com/sagemathinc/cocalc/issues/6588
917,ISSUE,https://github.com/onysakura/news-daily/issues/2860
918,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/646
919,ISSUE,https://github.com/damonsk/onlinewardleymaps/issues/159
923,ISSUE,https://github.com/aws-samples/serverless-patterns/issues/1180
926,ISSUE,https://github.com/mmabrouk/chatgpt-wrapper/issues/265
927,ISSUE,https://github.com/0xreeko/gpt2markdown/issues/18
928,ISSUE,https://github.com/servingbaby/chatgpt-html/issues/21
929,ISSUE,https://github.com/mmabrouk/chatgpt-wrapper/issues/266
930,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/705
931,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/706
933,ISSUE,https://github.com/wong2/chatgpt-google-extension/issues/362
934,ISSUE,https://github.com/j178/chatgpt/issues/45
935,ISSUE,https://github.com/enricoros/big-agi/issues/36
936,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/715
937,ISSUE,https://github.com/nalgeon/pokitoki/issues/10
938,ISSUE,https://github.com/strautomator/core/issues/22
941,ISSUE,https://github.com/meixger/hackernews-daily/issues/195
942,ISSUE,https://github.com/xueyuanl/daily-hackernews/issues/936
943,ISSUE,https://github.com/mpociot/chatgpt-vscode/issues/49
944,ISSUE,https://github.com/rohitdasu/projectmate/issues/365
945,ISSUE,https://github.com/joshiemoore/snakeware/issues/184
946,ISSUE,https://github.com/afc163/fanyi/issues/86
948,ISSUE,https://github.com/paradigmxyz/flux/issues/48
951,ISSUE,https://github.com/moeakwak/chatgpt-web-share/issues/59
953,ISSUE,https://github.com/hwchase17/chat-your-data/issues/8
954,ISSUE,https://github.com/juanfont/headscale/issues/1313
955,ISSUE,https://github.com/unchainedshop/unchained/issues/557
957,ISSUE,https://github.com/nextcloud/integration_openai/issues/5
959,ISSUE,https://github.com/debanjandhar12/logseq-chatgpt-plugin/issues/13
960,ISSUE,https://github.com/openai/chatgpt-retrieval-plugin/issues/139
961,ISSUE,https://github.com/synesthesiam/voice2json/issues/86
963,ISSUE,https://github.com/jrieke/best-of-streamlit/issues/91
964,ISSUE,https://github.com/fastify/fastify-swagger-ui/issues/55
965,ISSUE,https://github.com/pratikbaid3/flutter_client_sse/issues/9
966,ISSUE,https://github.com/meixger/hackernews-daily/issues/200
967,ISSUE,https://github.com/transitive-bullshit/chatgpt-well-known-plugin-finder/issues/1
968,ISSUE,https://github.com/domeccleston/sharegpt/issues/87
969,ISSUE,https://github.com/domeccleston/sharegpt/issues/92
970,ISSUE,https://github.com/circulatedev/last-stop/issues/11
971,ISSUE,https://github.com/jiacai2050/hot-posts/issues/245
972,ISSUE,https://github.com/anasfik/openai/issues/34
973,ISSUE,https://github.com/blrchen/gptlite/issues/11
974,ISSUE,https://github.com/chamilo/chamilo-lms/issues/4671
975,ISSUE,https://github.com/sagemathinc/cocalc/issues/6619
976,ISSUE,https://github.com/openai/openai-python/issues/385
977,ISSUE,https://github.com/sagemathinc/cocalc/issues/6620
978,ISSUE,https://github.com/onysakura/news-daily/issues/2906
979,ISSUE,https://github.com/vincelwt/chatgpt-mac/issues/109
980,ISSUE,https://github.com/bramses/chatgpt-md/issues/61
982,ISSUE,https://github.com/vasilecampeanu/obsidian-weaver/issues/13
983,ISSUE,https://github.com/roc-lang/roc/issues/5265
984,ISSUE,https://github.com/briansunter/logseq-plugin-gpt3-openai/issues/107
985,ISSUE,https://github.com/askrella/whatsapp-chatgpt/issues/184
986,ISSUE,https://github.com/dosbox-staging/dosbox-staging/issues/2394
987,ISSUE,https://github.com/keiffster/program-y/issues/315
989,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/796
990,ISSUE,https://github.com/honeynet/droidbot/issues/147
991,ISSUE,https://github.com/embassy-rs/stm32-data/issues/184
992,ISSUE,https://github.com/meixger/hackernews-daily/issues/205
993,ISSUE,https://github.com/xueyuanl/daily-hackernews/issues/946
994,ISSUE,https://github.com/tatsu-lab/stanford_alpaca/issues/203
995,ISSUE,https://github.com/danielgross/whatsapp-gpt/issues/69
997,ISSUE,https://github.com/jiacai2050/hot-posts/issues/250
1000,ISSUE,https://github.com/pionxzh/chatgpt-exporter/issues/116
1001,ISSUE,https://github.com/nativefier/nativefier/issues/1529
1002,ISSUE,https://github.com/goldfishh/chatgpt-tool-hub/issues/16
1003,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/835
1004,ISSUE,https://github.com/kiranvshah/chatgpt-helper/issues/40
1007,ISSUE,https://github.com/oliveirabruno01/babyagi-asi/issues/5
1008,ISSUE,https://github.com/openai/chatgpt-retrieval-plugin/issues/184
1009,ISSUE,https://github.com/esteinmann/chatgpt-convdown/issues/37
1010,ISSUE,https://github.com/glushchenko/fsnotes/issues/1515
1012,ISSUE,https://github.com/whitead/paper-qa/issues/70
1013,ISSUE,https://github.com/mpociot/chatgpt-vscode/issues/54
1014,ISSUE,https://github.com/mckaywrigley/ai-brainstore/issues/7
1015,ISSUE,https://github.com/debanjandhar12/logseq-chatgpt-plugin/issues/19
1017,ISSUE,https://github.com/s2ward/469/issues/18
1018,ISSUE,https://github.com/farizrahman4u/loopgpt/issues/3
1020,ISSUE,https://github.com/pashpashpash/vault-ai/issues/26
1022,ISSUE,https://github.com/codecobblers/dirtyjson/issues/7
1023,ISSUE,https://github.com/raycast/extensions/issues/6071
1024,ISSUE,https://github.com/pokt-network/pocket/issues/697
1025,ISSUE,https://github.com/lencx/nofwl/issues/55
1028,ISSUE,https://github.com/dqbd/tiktoken/issues/31
1029,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/927
1030,ISSUE,https://github.com/lfortran/lfortran/issues/1594
1031,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/929
1032,ISSUE,https://github.com/ismartcoding/plain-app/issues/19
1033,ISSUE,https://github.com/defano/wyldcard/issues/125
1034,ISSUE,https://github.com/raycast/extensions/issues/6108
1036,ISSUE,https://github.com/yoheinakajima/babyagi/issues/245
1040,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/940
1041,ISSUE,https://github.com/deforum-art/sd-webui-deforum/issues/609
1042,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/947
1043,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/953
1044,ISSUE,https://github.com/eslint/eslint/issues/17118
1045,ISSUE,https://github.com/openai/tiktoken/issues/115
1046,ISSUE,https://github.com/ohmyzsh/ohmyzsh/issues/11643
1047,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/963
1049,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/965
1050,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/975
1054,ISSUE,https://github.com/featbit/featbit/issues/338
1056,ISSUE,https://github.com/strictdoc-project/strictdoc/issues/1141
1057,ISSUE,https://github.com/privatenumber/minification-benchmarks/issues/343
1058,ISSUE,https://github.com/appsmithorg/appsmith/issues/22849
1059,ISSUE,https://github.com/n3d1117/chatgpt-telegram-bot/issues/289
1060,ISSUE,https://github.com/starship/starship/issues/5158
1062,ISSUE,https://github.com/lss233/chatgpt-mirai-qq-bot/issues/742
1063,ISSUE,https://github.com/transitive-bullshit/chatgpt-api/issues/560
1064,ISSUE,https://github.com/onysakura/news-daily/issues/3001
1065,ISSUE,https://github.com/meixger/hackernews-daily/issues/227
1066,ISSUE,https://github.com/hpi-swa-lab/babylonian-programming-smalltalk/issues/143
1067,ISSUE,https://github.com/joselcaguilar/azure-openai-ha/issues/28
1068,ISSUE,https://github.com/rizerphe/obsidian-companion/issues/10
1069,ISSUE,https://github.com/pyiron/pyiron_base/issues/1085
1071,ISSUE,https://github.com/betalgo/openai/issues/246
1072,ISSUE,https://github.com/chatwoot/chatwoot/issues/7034
1073,ISSUE,https://github.com/matrixgpt/matrix-chatgpt-bot/issues/159
1074,ISSUE,https://github.com/textlint/textlint/issues/1158
1075,ISSUE,https://github.com/ryuseisan/auto-chatgpt/issues/12
1076,ISSUE,https://github.com/jiacai2050/hot-posts/issues/275
1077,ISSUE,https://github.com/qunash/chatgpt-advanced/issues/173
1078,ISSUE,https://github.com/meixger/hackernews-daily/issues/231
1080,ISSUE,https://github.com/jiacai2050/hot-posts/issues/276
1082,ISSUE,https://github.com/debanjandhar12/logseq-chatgpt-plugin/issues/22
1083,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1058
1085,ISSUE,https://github.com/jestjs/jest/issues/14131
1086,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1063
1088,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1082
1089,ISSUE,https://github.com/ryuseisan/auto-chatgpt/issues/19
1090,ISSUE,https://github.com/sagemathinc/cocalc/issues/6702
1091,ISSUE,https://github.com/moeakwak/chatgpt-web-share/issues/152
1095,ISSUE,https://github.com/dbt-labs/docs.getdbt.com/issues/3367
1096,ISSUE,https://github.com/openai/chatgpt-retrieval-plugin/issues/246
1098,ISSUE,https://github.com/lrorpilla/jidoujisho/issues/207
1099,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1098
1101,ISSUE,https://github.com/ad-freiburg/qlever/issues/978
1104,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1111
1105,ISSUE,https://github.com/jiacai2050/hot-posts/issues/286
1106,ISSUE,https://github.com/openai/openai-cookbook/issues/428
1107,ISSUE,https://github.com/openai/openai-python/issues/453
1108,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1118
1109,ISSUE,https://github.com/google/mediapipe/issues/4428
1110,ISSUE,https://github.com/reorx/awesome-chatgpt-api/issues/62
1112,ISSUE,https://github.com/meixger/hackernews-daily/issues/243
1113,ISSUE,https://github.com/ricklamers/gpt-code-ui/issues/1
1114,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1120
1115,ISSUE,https://github.com/vasilecampeanu/obsidian-weaver/issues/35
1116,ISSUE,https://github.com/formkiq/formkiq-core/issues/125
1117,ISSUE,https://github.com/jiacai2050/hot-posts/issues/288
1118,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1125
1119,ISSUE,https://github.com/gsantner/markor/issues/2046
1120,ISSUE,https://github.com/meixger/hackernews-daily/issues/245
1122,ISSUE,https://github.com/onysakura/news-daily/issues/3077
1123,ISSUE,https://github.com/jiacai2050/hot-posts/issues/290
1124,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1134
1125,ISSUE,https://github.com/karfly/chatgpt_telegram_bot/issues/288
1126,ISSUE,https://github.com/onysakura/news-daily/issues/3081
1127,ISSUE,https://github.com/mozilla/pdf.js/issues/16458
1129,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1140
1130,ISSUE,https://github.com/onysakura/news-daily/issues/3085
1131,ISSUE,https://github.com/openai/chatgpt-retrieval-plugin/issues/281
1132,ISSUE,https://github.com/onysakura/news-daily/issues/3089
1133,ISSUE,https://github.com/whoiskatrin/chart-gpt/issues/68
1134,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1147
1135,ISSUE,https://github.com/livekit-examples/kitt/issues/8
1137,ISSUE,https://github.com/openai/openai-cookbook/issues/463
1142,ISSUE,https://github.com/raycast/extensions/issues/6825
1143,ISSUE,https://github.com/brianpetro/obsidian-smart-connections/issues/225
1144,ISSUE,https://github.com/aandrew-me/tgpt/issues/37
1145,ISSUE,https://github.com/lyfe00011/whatsapp-bot-md/issues/223
1146,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1178
1149,ISSUE,https://github.com/krystalan/chatgpt_as_nlg_evaluator/issues/2
1150,ISSUE,https://github.com/openai/plugins-quickstart/issues/48
1152,ISSUE,https://github.com/unocss/unocss/issues/2707
1153,ISSUE,https://github.com/zhayujie/chatgpt-on-wechat/issues/1199
1154,ISSUE,https://github.com/openmpf/openmpf/issues/1691
1155,ISSUE,https://github.com/hibobmaster/matrix_chatgpt_bot/issues/20
1157,ISSUE,https://github.com/flathunters/flathunter/issues/401
1160,ISSUE,https://github.com/interstellard/chatgpt-advanced/issues/195
1161,ISSUE,https://github.com/glific/glific/issues/2817
1162,ISSUE,https://github.com/manuelkiessling/php-ai-tool-bridge/issues/3
1166,ISSUE,https://github.com/madkarmaa/automatic-chatgpt-dan/issues/5
1168,ISSUE,https://github.com/robusta-dev/chatgpt-yaml-generator/issues/1
1170,ISSUE,https://github.com/meixger/hackernews-daily/issues/265
1172,ISSUE,https://github.com/zubyj/leetcode-explained/issues/27
1173,ISSUE,https://github.com/arxiv-vanity/arxiv-vanity/issues/766
1174,ISSUE,https://github.com/subconsciousnetwork/subconscious/issues/703
1175,PULL-REQUEST,https://github.com/danielgross/whatsapp-gpt/pull/2
1176,PULL-REQUEST,https://github.com/danielgross/whatsapp-gpt/pull/3
1179,PULL-REQUEST,https://github.com/taranjeet/unofficial-chatgpt-api/pull/8
1181,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/13
1182,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/15
1183,PULL-REQUEST,https://github.com/wong2/chatgpt-google-extension/pull/48
1188,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/53
1190,PULL-REQUEST,https://github.com/m1guelpf/chatgpt-telegram/pull/43
1191,PULL-REQUEST,https://github.com/kiranvshah/chatgpt-helper/pull/18
1193,PULL-REQUEST,https://github.com/raycast/extensions/pull/3849
1195,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/97
1196,PULL-REQUEST,https://github.com/fuergaosi233/wechat-chatgpt/pull/348
1197,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/29
1198,PULL-REQUEST,https://github.com/wong2/chatgpt-google-extension/pull/113
1199,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/30
1202,PULL-REQUEST,https://github.com/demisto/content/pull/23299
1203,PULL-REQUEST,https://github.com/vercel/nextjs-discord-bot/pull/12
1213,PULL-REQUEST,https://github.com/explosion/prodigy-openai-recipes/pull/54
1214,PULL-REQUEST,https://github.com/ant-design/ant-design/pull/40374
1215,PULL-REQUEST,https://github.com/explosion/prodigy-openai-recipes/pull/55
1216,PULL-REQUEST,https://github.com/cirolini/chatgpt-github-actions/pull/1
1220,PULL-REQUEST,https://github.com/cirolini/chatgpt-github-actions/pull/7
1223,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/60
1224,PULL-REQUEST,https://github.com/nadvolod/js-code/pull/57
1225,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/61
1226,PULL-REQUEST,https://github.com/realies/chatgpt-telegram-bot/pull/6
1227,PULL-REQUEST,https://github.com/explosion/prodigy-openai-recipes/pull/58
1228,PULL-REQUEST,https://github.com/explosion/prodigy-openai-recipes/pull/59
1229,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/62
1230,PULL-REQUEST,https://github.com/devcontainers-contrib/features/pull/317
1231,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/64
1234,PULL-REQUEST,https://github.com/sealdice/javascript/pull/10
1238,PULL-REQUEST,https://github.com/teaxyz/pantry/pull/395
1241,PULL-REQUEST,https://github.com/microsoft/pyright/pull/4648
1244,PULL-REQUEST,https://github.com/nwnxee/unified/pull/1584
1246,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/72
1248,PULL-REQUEST,https://github.com/realies/chatgpt-telegram-bot/pull/9
1249,PULL-REQUEST,https://github.com/pacholoamit/chatgpt-prompts/pull/13
1250,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/373
1251,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/73
1252,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/9
1256,PULL-REQUEST,https://github.com/pnp/sp-dev-fx-aces/pull/125
1258,PULL-REQUEST,https://github.com/mmabrouk/chatgpt-wrapper/pull/144
1259,PULL-REQUEST,https://github.com/realies/chatgpt-telegram-bot/pull/10
1261,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/10
1262,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/11
1264,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/12
1265,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/76
1266,PULL-REQUEST,https://github.com/getsentry/sentry/pull/45298
1268,PULL-REQUEST,https://github.com/santiment/sanbase2/pull/3707
1270,PULL-REQUEST,https://github.com/unsafecoerce/chatgpt-action/pull/27
1272,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/13
1273,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/77
1274,PULL-REQUEST,https://github.com/not-poma/lazyshell/pull/1
1277,PULL-REQUEST,https://github.com/jerpint/buster/pull/65
1278,PULL-REQUEST,https://github.com/berkeley-dsep-infra/datahub/pull/4320
1281,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/15
1283,PULL-REQUEST,https://github.com/mindflowai/mindflow/pull/62
1284,PULL-REQUEST,https://github.com/reorx/awesome-chatgpt-api/pull/12
1285,PULL-REQUEST,https://github.com/kxxt/chatgpt-action/pull/78
1286,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/16
1287,PULL-REQUEST,https://github.com/reorx/awesome-chatgpt-api/pull/20
1288,PULL-REQUEST,https://github.com/hwchase17/chat-langchain/pull/23
1289,PULL-REQUEST,https://github.com/fluxninja/aperture/pull/1539
1290,PULL-REQUEST,https://github.com/madebygps/timestamper/pull/2
1291,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/17
1292,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/447
1293,PULL-REQUEST,https://github.com/reorx/awesome-chatgpt-api/pull/27
1296,PULL-REQUEST,https://github.com/10up/classifai/pull/405
1298,PULL-REQUEST,https://github.com/prompt-engineering/click-prompt/pull/89
1299,PULL-REQUEST,https://github.com/raycast/extensions/pull/5253
1300,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/460
1301,PULL-REQUEST,https://github.com/wordpress-mobile/gutenberg-mobile/pull/5545
1302,PULL-REQUEST,https://github.com/wordpress-mobile/gutenberg-mobile/pull/5547
1303,PULL-REQUEST,https://github.com/skyportal/skyportal/pull/4029
1305,PULL-REQUEST,https://github.com/youngle316/chatgpt-nextjs/pull/30
1309,PULL-REQUEST,https://github.com/openai/openai-cookbook/pull/206
1311,PULL-REQUEST,https://github.com/pacholoamit/chatgpt-prompts/pull/25
1313,PULL-REQUEST,https://github.com/debanjum/khoj/pull/183
1315,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/18
1316,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/19
1317,PULL-REQUEST,https://github.com/esteinmann/chatgpt-convdown/pull/27
1319,PULL-REQUEST,https://github.com/unsafecoerce/chatgpt-action/pull/39
1320,PULL-REQUEST,https://github.com/raycast/extensions/pull/5306
1321,PULL-REQUEST,https://github.com/alejandro-ao/chatgpt-equations/pull/1
1324,PULL-REQUEST,https://github.com/yuvalsuede/ai-component-generator/pull/22
1325,PULL-REQUEST,https://github.com/pacholoamit/chatgpt-prompts/pull/27
1326,PULL-REQUEST,https://github.com/exoascension/vault-chat/pull/6
1327,PULL-REQUEST,https://github.com/radio-t/super-bot/pull/94
1330,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/20
1333,PULL-REQUEST,https://github.com/hashicorp/pandora/pull/2251
1336,PULL-REQUEST,https://github.com/prompt-engineering/click-prompt/pull/122
1338,PULL-REQUEST,https://github.com/pacholoamit/chatgpt-prompts/pull/29
1339,PULL-REQUEST,https://github.com/karfly/chatgpt_telegram_bot/pull/140
1342,PULL-REQUEST,https://github.com/deeppavlov/dream/pull/349
1343,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/21
1344,PULL-REQUEST,https://github.com/exoascension/vault-chat/pull/23
1345,PULL-REQUEST,https://github.com/noteable-io/genai/pull/66
1346,PULL-REQUEST,https://github.com/noteable-io/genai/pull/67
1347,PULL-REQUEST,https://github.com/glific/glific/pull/2709
1348,PULL-REQUEST,https://github.com/transitive-bullshit/chatgpt-api/pull/485
1349,PULL-REQUEST,https://github.com/pacholoamit/chatgpt-prompts/pull/30
